Datetime,Device Code,Direction
2023-04-13T09:07:13Z,RT046205,Entry
2023-04-13T09:07:32Z,RT061806,Exit
2023-04-13T09:07:35Z,RT061801,Entry
2023-04-13T09:07:36Z,LBCTR,Entry
2023-04-13T09:07:42Z,RT046206,Exit
2023-04-13T09:07:42Z,RT061802,Exit
2023-04-13T09:07:51Z,RT061802,Exit
2023-04-13T09:07:54Z,RT046205,Entry
2023-04-13T09:08:22Z,RT061802,Exit
2023-04-13T09:08:39Z,LBCTR,Entry
2023-04-13T09:09:20Z,RT029302,Exit
2023-04-13T09:09:22Z,RT029306,Exit
2023-04-13T09:10:46Z,LBCHN,Exit
2023-04-13T09:10:49Z,LBCTR,Exit
2023-04-13T09:11:15Z,RT029305,Entry
2023-04-13T09:11:19Z,RT029305,Entry
2023-04-13T09:11:26Z,LBCTR,Entry
2023-04-13T09:11:41Z,RT061806,Exit
2023-04-13T09:12:38Z,RT061806,Exit
2023-04-13T09:13:11Z,RT046204,Exit
2023-04-13T09:13:15Z,RT029302,Exit
2023-04-13T09:13:23Z,RT061801,Entry
2023-04-13T09:13:31Z,RT046204,Exit
2023-04-13T09:13:38Z,LBCTR,Exit
2023-04-13T09:13:52Z,RT061802,Exit
2023-04-13T09:15:13Z,RT061802,Exit
2023-04-13T09:15:25Z,RT061802,Exit
2023-04-13T09:15:37Z,RT061802,Exit
2023-04-13T09:15:38Z,RT029302,Exit
2023-04-13T09:15:56Z,LBCTR,Exit
2023-04-13T09:16:42Z,RT046206,Exit
2023-04-13T09:16:43Z,RT061801,Entry
2023-04-13T09:16:48Z,RT046206,Exit
2023-04-13T09:16:56Z,RT046206,Exit
2023-04-13T09:17:33Z,RT029302,Exit
2023-04-13T09:17:53Z,LBCTR,Exit
2023-04-13T09:18:02Z,RT046206,Exit
2023-04-13T09:18:14Z,RT029302,Exit
2023-04-13T09:18:33Z,RT061806,Exit
2023-04-13T09:19:51Z,RT061802,Exit
2023-04-13T09:22:06Z,RT029302,Exit
2023-04-13T09:22:06Z,RT061802,Exit
2023-04-13T09:22:40Z,LBCTR,Exit
2023-04-13T09:22:55Z,RT061806,Exit
2023-04-13T09:23:02Z,LBCTR,Entry
2023-04-13T09:24:05Z,RT061806,Exit
2023-04-13T09:24:40Z,RT046201,Entry
2023-04-13T09:25:34Z,RT061802,Exit
2023-04-13T09:26:54Z,RT061802,Exit
2023-04-13T09:27:06Z,RT029301,Entry
2023-04-13T09:27:21Z,RT046206,Exit
2023-04-13T09:27:57Z,RT061806,Exit
2023-04-13T09:27:58Z,RT061802,Exit
2023-04-13T09:28:26Z,RT061802,Exit
2023-04-13T09:28:48Z,LBCTR,Entry
2023-04-13T09:28:57Z,LBCTR,Exit
2023-04-13T09:29:01Z,RT046208,Exit
2023-04-13T09:29:23Z,RT046201,Entry
2023-04-13T09:29:25Z,RT046204,Exit
2023-04-13T09:29:57Z,LBCTR,Entry
2023-04-13T09:30:20Z,LBCTR,Exit
2023-04-13T09:31:22Z,LBCTR,Entry
2023-04-13T09:31:28Z,LBCHN,Entry
2023-04-13T09:32:02Z,RT029301,Entry
2023-04-13T09:33:06Z,RT061806,Exit
2023-04-13T09:33:12Z,RT046206,Exit
2023-04-13T09:33:39Z,RT061802,Exit
2023-04-13T09:33:43Z,RT029306,Exit
2023-04-13T09:33:55Z,RT061801,Entry
2023-04-13T09:34:09Z,RT061806,Exit
2023-04-13T09:34:17Z,RT061806,Exit
2023-04-13T09:34:22Z,LBCTR,Exit
2023-04-13T09:34:52Z,LBCTR,Exit
2023-04-13T09:34:56Z,RT029301,Entry
2023-04-13T09:35:57Z,RT061806,Exit
2023-04-13T09:36:28Z,LBCTR,Entry
2023-04-13T09:36:54Z,RT029302,Exit
2023-04-13T09:38:02Z,RT046204,Exit
2023-04-13T09:38:31Z,RT061806,Exit
2023-04-13T09:38:37Z,RT061806,Exit
2023-04-13T09:39:22Z,RT061801,Entry
2023-04-13T09:39:31Z,LBCTR,Exit
2023-04-13T09:39:36Z,LBCTR,Entry
2023-04-13T09:39:38Z,RT046205,Entry
2023-04-13T09:40:08Z,LBCHN,Entry
2023-04-13T09:40:19Z,RT046206,Exit
2023-04-13T09:40:31Z,RT046201,Entry
2023-04-13T09:40:47Z,LBCTR,Exit
2023-04-13T09:41:28Z,RT061806,Exit
2023-04-13T09:41:54Z,RT046205,Entry
2023-04-13T09:42:32Z,RT061806,Exit
2023-04-13T09:42:49Z,RT061802,Exit
2023-04-13T09:43:08Z,RT029305,Entry
2023-04-13T09:43:19Z,RT046206,Exit
2023-04-13T09:43:34Z,RT061806,Exit
2023-04-13T09:44:02Z,LBCTR,Exit
2023-04-13T09:44:28Z,RT046206,Exit
2023-04-13T09:44:53Z,RT061801,Entry
2023-04-13T09:44:59Z,LBCTR,Exit
2023-04-13T09:45:07Z,LBCTR,Exit
2023-04-13T09:46:03Z,LBCTR,Entry
2023-04-13T09:46:39Z,RT046204,Exit
2023-04-13T09:46:44Z,RT046206,Exit
2023-04-13T09:46:57Z,LBCHN,Exit
2023-04-13T09:47:00Z,RT046204,Exit
2023-04-13T09:47:02Z,LBCHN,Exit
2023-04-13T09:47:03Z,LBCTR,Entry
2023-04-13T09:48:28Z,LBCTR,Exit
2023-04-13T09:48:32Z,RT029302,Exit
2023-04-13T09:48:59Z,LBCHN,Exit
2023-04-13T09:48:59Z,LBCTR,Exit
2023-04-13T09:49:47Z,RT046208,Exit
2023-04-13T09:50:23Z,RT046206,Exit
2023-04-13T09:50:25Z,LBCTR,Exit
2023-04-13T09:51:53Z,LBCTR,Exit
2023-04-13T09:52:07Z,RT046204,Exit
2023-04-13T09:52:19Z,RT046204,Exit
2023-04-13T09:55:38Z,RT046205,Entry
2023-04-13T09:55:47Z,RT046201,Entry
2023-04-13T09:56:29Z,RT046206,Exit
2023-04-13T09:56:41Z,RT046204,Exit
2023-04-13T09:57:28Z,LBCTR,Entry
2023-04-13T09:57:45Z,RT061806,Exit
2023-04-13T09:57:45Z,RT046201,Entry
2023-04-13T09:57:47Z,LBCHN,Exit
2023-04-13T09:58:00Z,RT061806,Exit
2023-04-13T09:58:09Z,RT061802,Exit
2023-04-13T09:58:15Z,RT046205,Entry
2023-04-13T09:58:25Z,RT061801,Entry
2023-04-13T09:59:09Z,RT061806,Exit
2023-04-13T10:01:17Z,RT061806,Exit
2023-04-13T10:01:18Z,RT046204,Exit
2023-04-13T10:02:25Z,RT029301,Entry
2023-04-13T10:03:00Z,RT061806,Exit
2023-04-13T10:03:34Z,RT061801,Entry
2023-04-13T10:03:48Z,LBCTR,Entry
2023-04-13T10:04:15Z,LBCTR,Entry
2023-04-13T10:05:07Z,RT046204,Exit
2023-04-13T10:05:20Z,RT046204,Exit
2023-04-13T10:06:05Z,RT046207,Entry
2023-04-13T10:07:24Z,LBCTR,Entry
2023-04-13T10:08:18Z,RT046206,Exit
2023-04-13T10:09:43Z,LBCTR,Entry
2023-04-13T10:10:24Z,LBCTR,Exit
2023-04-13T10:10:46Z,RT046204,Exit
2023-04-13T10:10:59Z,RT061806,Exit
2023-04-13T10:11:35Z,RT046206,Exit
2023-04-13T10:11:35Z,LBCTR,Entry
2023-04-13T10:12:09Z,RT061801,Entry
2023-04-13T10:12:19Z,LBCTR,Exit
2023-04-13T10:12:26Z,RT061801,Entry
2023-04-13T10:13:27Z,RT061806,Exit
2023-04-13T10:15:43Z,LBCTR,Entry
2023-04-13T10:15:51Z,RT061806,Exit
2023-04-13T10:17:37Z,RT029301,Entry
2023-04-13T10:17:54Z,RT046204,Exit
2023-04-13T10:18:20Z,RT061802,Exit
2023-04-13T10:19:19Z,RT061802,Exit
2023-04-13T10:19:23Z,RT029306,Exit
2023-04-13T10:19:26Z,RT061802,Exit
2023-04-13T10:19:35Z,RT046206,Exit
2023-04-13T10:21:02Z,RT046206,Exit
2023-04-13T10:21:54Z,RT046206,Exit
2023-04-13T10:23:07Z,RT061806,Exit
2023-04-13T10:24:34Z,RT061802,Exit
2023-04-13T10:24:44Z,RT061801,Entry
2023-04-13T10:25:09Z,RT061805,Entry
2023-04-13T10:25:43Z,RT046206,Exit
2023-04-13T10:25:45Z,LBCTR,Entry
2023-04-13T10:25:55Z,LBCTR,Exit
2023-04-13T10:26:29Z,RT061801,Entry
2023-04-13T10:26:38Z,RT029305,Entry
2023-04-13T10:30:31Z,RT061806,Exit
2023-04-13T10:30:53Z,RT046205,Entry
2023-04-13T10:31:30Z,RT061806,Exit
2023-04-13T10:34:34Z,RT061801,Entry
2023-04-13T10:35:35Z,RT046208,Exit
2023-04-13T10:36:12Z,RT061801,Entry
2023-04-13T10:36:52Z,RT046204,Exit
2023-04-13T10:37:05Z,RT061801,Entry
2023-04-13T10:37:27Z,RT046206,Exit
2023-04-13T10:37:34Z,RT046206,Exit
2023-04-13T10:39:11Z,RT061802,Exit
2023-04-13T10:39:23Z,RT061805,Entry
2023-04-13T10:39:43Z,RT046204,Exit
2023-04-13T10:40:10Z,RT046204,Exit
2023-04-13T10:42:32Z,RT046201,Entry
2023-04-13T10:42:52Z,RT029302,Exit
2023-04-13T10:43:23Z,RT046206,Exit
2023-04-13T10:43:49Z,RT046206,Exit
2023-04-13T10:44:06Z,RT029302,Exit
2023-04-13T10:45:01Z,LBCTR,Entry
2023-04-13T10:45:18Z,LBCTR,Entry
2023-04-13T10:45:32Z,LBCHN,Entry
2023-04-13T10:45:42Z,LBCTR,Exit
2023-04-13T10:46:00Z,RT046206,Exit
2023-04-13T10:47:01Z,RT046206,Exit
2023-04-13T10:47:06Z,RT046204,Exit
2023-04-13T10:48:58Z,RT046205,Entry
2023-04-13T10:49:21Z,LBCTR,Exit
2023-04-13T10:49:30Z,RT046204,Exit
2023-04-13T10:51:29Z,RT046201,Entry
2023-04-13T10:51:35Z,RT046206,Exit
2023-04-13T10:51:40Z,RT061801,Entry
2023-04-13T10:52:52Z,RT046204,Exit
2023-04-13T10:54:25Z,RT046201,Entry
2023-04-13T10:55:19Z,RT061802,Exit
2023-04-13T10:56:35Z,LBCTR,Entry
2023-04-13T10:56:43Z,RT029302,Exit
2023-04-13T10:57:15Z,RT029302,Exit
2023-04-13T10:58:08Z,LBCTR,Entry
2023-04-13T10:58:10Z,RT061806,Exit
2023-04-13T10:58:15Z,LBCTR,Entry
2023-04-13T11:00:52Z,RT061801,Entry
2023-04-13T11:01:29Z,RT061805,Entry
2023-04-13T11:01:36Z,LBCTR,Exit
2023-04-13T11:04:38Z,RT046204,Exit
2023-04-13T11:05:15Z,RT046205,Entry
2023-04-13T11:05:25Z,RT046206,Exit
2023-04-13T11:05:26Z,RT029302,Exit
2023-04-13T11:07:06Z,RT029302,Exit
2023-04-13T11:07:11Z,RT029305,Entry
2023-04-13T11:07:21Z,LBCTR,Entry
2023-04-13T11:08:52Z,LBCTR,Exit
2023-04-13T11:09:45Z,RT046206,Exit
2023-04-13T11:09:47Z,RT046204,Exit
2023-04-13T11:10:31Z,LBCHN,Exit
2023-04-13T11:12:36Z,RT061806,Exit
2023-04-13T11:13:34Z,RT029301,Entry
2023-04-13T11:13:44Z,RT046205,Entry
2023-04-13T11:15:35Z,RT061801,Entry
2023-04-13T11:16:38Z,RT061806,Exit
2023-04-13T11:18:08Z,RT046206,Exit
2023-04-13T11:18:14Z,LBCTR,Exit
2023-04-13T11:19:00Z,LBCTR,Exit
2023-04-13T11:21:00Z,RT046204,Exit
2023-04-13T11:25:22Z,RT029305,Entry
2023-04-13T11:27:00Z,RT046204,Exit
2023-04-13T11:27:45Z,RT061801,Entry
2023-04-13T11:29:20Z,RT046201,Entry
2023-04-13T11:29:32Z,RT061801,Entry
2023-04-13T11:30:04Z,RT029301,Entry
2023-04-13T11:36:19Z,LBCTR,Exit
2023-04-13T11:38:05Z,LBCTR,Entry
2023-04-13T11:40:36Z,RT061806,Exit
2023-04-13T11:42:56Z,RT046206,Exit
2023-04-13T11:43:19Z,RT046201,Entry
2023-04-13T11:46:15Z,RT029306,Exit
2023-04-13T11:46:37Z,LBCTR,Exit
2023-04-13T11:48:41Z,RT029302,Exit
2023-04-13T11:48:51Z,LBCTR,Entry
2023-04-13T11:49:11Z,RT061805,Entry
2023-04-13T11:49:11Z,RT061802,Exit
2023-04-13T11:49:28Z,LBCHN,Entry
2023-04-13T11:49:43Z,RT061801,Entry
2023-04-13T11:50:14Z,RT046206,Exit
2023-04-13T11:54:24Z,RT029302,Exit
2023-04-13T11:56:02Z,RT046206,Exit
2023-04-13T11:57:21Z,RT046204,Exit
2023-04-13T11:58:49Z,LBCTR,Entry
2023-04-13T11:58:54Z,RT029306,Exit
2023-04-13T11:59:14Z,RT046205,Entry
2023-04-13T12:01:13Z,LBCHN,Exit
2023-04-13T12:01:21Z,RT046203,Entry
2023-04-13T12:02:03Z,RT061802,Exit
2023-04-13T12:05:31Z,LBCTR,Exit
2023-04-13T12:09:05Z,RT046206,Exit
2023-04-13T12:10:23Z,RT046206,Exit
2023-04-13T12:13:31Z,RT046201,Entry
2023-04-13T12:13:56Z,RT046206,Exit
2023-04-13T12:15:10Z,RT046204,Exit
2023-04-13T12:15:38Z,RT046206,Exit
2023-04-13T12:15:40Z,RT046204,Exit
2023-04-13T12:15:44Z,RT046204,Exit
2023-04-13T12:15:50Z,RT046202,Exit
2023-04-13T12:16:58Z,LBCTR,Exit
2023-04-13T12:18:22Z,RT046204,Exit
2023-04-13T12:18:26Z,RT046206,Exit
2023-04-13T12:23:18Z,RT046204,Exit
2023-04-13T12:29:48Z,RT046206,Exit
2023-04-13T12:29:53Z,RT046202,Exit
2023-04-13T12:31:41Z,RT046205,Entry
2023-04-13T12:32:03Z,RT046204,Exit
2023-04-13T12:32:12Z,RT046204,Exit
2023-04-13T12:32:36Z,RT046202,Exit
2023-04-13T12:33:56Z,RT046206,Exit
2023-04-13T12:34:47Z,RT046203,Entry
2023-04-13T12:35:03Z,RT046206,Exit
2023-04-13T12:36:19Z,LBCTR,Entry
2023-04-13T12:37:58Z,RT046206,Exit
2023-04-13T12:37:59Z,RT046202,Exit
2023-04-13T12:38:43Z,RT046205,Entry
2023-04-13T12:39:29Z,RT046202,Exit
2023-04-13T12:39:35Z,RT046202,Exit
2023-04-13T12:40:48Z,RT046206,Exit
2023-04-13T12:44:22Z,RT046201,Entry
2023-04-13T12:45:12Z,RT046204,Exit
2023-04-13T12:45:47Z,RT046206,Exit
2023-04-13T12:45:55Z,RT046206,Exit
2023-04-13T12:49:12Z,RT046206,Exit
2023-04-13T12:50:43Z,RT046206,Exit
2023-04-13T12:54:53Z,LBCTR,Exit
2023-04-12T23:30:41Z,RT046205,Entry
2023-04-12T23:43:58Z,RT046205,Entry
2023-04-13T00:56:57Z,LBCTR,Entry
2023-04-13T00:58:07Z,LBCTR,Entry
2023-04-13T00:59:54Z,LBCTR,Entry
2023-04-13T01:00:17Z,RT046205,Entry
2023-04-13T01:00:52Z,RT046201,Entry
2023-04-13T01:01:38Z,RT046203,Entry
2023-04-13T01:01:57Z,RT046205,Entry
2023-04-13T01:03:38Z,LBCTR,Entry
2023-04-13T01:04:20Z,RT046203,Entry
2023-04-13T01:04:53Z,LBCTR,Exit
2023-04-13T01:06:31Z,RT046203,Entry
2023-04-13T01:07:13Z,RT046203,Entry
2023-04-13T01:07:50Z,RT046205,Entry
2023-04-13T01:08:58Z,LBCTR,Entry
2023-04-13T01:09:02Z,RT046205,Entry
2023-04-13T01:10:54Z,LBCTR,Entry
2023-04-13T01:11:13Z,RT046205,Entry
2023-04-13T01:11:32Z,LBCTR,Entry
2023-04-13T01:12:12Z,RT046205,Entry
2023-04-13T01:12:17Z,RT046203,Entry
2023-04-13T01:12:30Z,RT046203,Entry
2023-04-13T01:13:38Z,RT046207,Entry
2023-04-13T01:15:08Z,RT046201,Entry
2023-04-13T01:15:52Z,RT046205,Entry
2023-04-13T01:16:39Z,RT046205,Entry
2023-04-13T01:17:46Z,RT046205,Entry
2023-04-13T01:18:12Z,RT046205,Entry
2023-04-13T01:22:32Z,LBCTR,Entry
2023-04-13T01:22:54Z,RT046205,Entry
2023-04-13T01:24:20Z,LBCTR,Entry
2023-04-13T01:26:05Z,LBCTR,Entry
2023-04-13T01:27:38Z,RT046203,Entry
2023-04-13T01:27:46Z,RT046201,Entry
2023-04-13T01:30:35Z,RT046205,Entry
2023-04-13T01:31:30Z,LBCTR,Entry
2023-04-13T01:33:44Z,RT046203,Entry
2023-04-13T01:33:47Z,LBCTR,Entry
2023-04-13T01:34:01Z,RT046205,Entry
2023-04-13T01:34:20Z,RT046205,Entry
2023-04-13T01:34:42Z,LBCTR,Entry
2023-04-13T01:35:42Z,RT046201,Entry
2023-04-13T01:36:10Z,RT046206,Exit
2023-04-13T01:37:56Z,RT046205,Entry
2023-04-13T01:39:07Z,RT046204,Exit
2023-04-13T01:39:17Z,RT046205,Entry
2023-04-13T01:40:40Z,RT046202,Exit
2023-04-13T01:42:13Z,LBCTR,Entry
2023-04-13T01:43:30Z,RT046205,Entry
2023-04-13T01:44:19Z,LBCTR,Exit
2023-04-13T01:46:31Z,RT046203,Entry
2023-04-13T01:48:01Z,RT046205,Entry
2023-04-13T01:48:26Z,RT061805,Entry
2023-04-13T01:48:42Z,LBCTR,Entry
2023-04-13T01:52:18Z,LBCTR,Entry
2023-04-13T01:53:22Z,RT046203,Entry
2023-04-13T01:53:24Z,RT046205,Entry
2023-04-13T01:53:50Z,RT046205,Entry
2023-04-13T01:54:11Z,RT046205,Entry
2023-04-13T01:54:47Z,RT046203,Entry
2023-04-13T01:55:04Z,LBCTR,Exit
2023-04-13T01:56:27Z,RT061801,Entry
2023-04-13T01:57:11Z,RT046206,Exit
2023-04-13T01:58:45Z,RT046205,Entry
2023-04-13T01:59:04Z,LBCTR,Entry
2023-04-13T01:59:06Z,RT061802,Exit
2023-04-13T01:59:08Z,RT061805,Entry
2023-04-13T01:59:23Z,RT046203,Entry
2023-04-13T02:03:00Z,RT029302,Exit
2023-04-13T02:03:02Z,LBCTR,Entry
2023-04-13T02:04:41Z,RT046203,Entry
2023-04-13T02:05:42Z,RT061801,Entry
2023-04-13T02:06:35Z,RT029302,Exit
2023-04-13T02:06:38Z,RT046206,Exit
2023-04-13T02:06:46Z,RT061805,Entry
2023-04-13T02:07:08Z,RT046201,Entry
2023-04-13T02:09:45Z,LBCTR,Entry
2023-04-13T02:11:50Z,RT029301,Entry
2023-04-13T02:12:51Z,LBCTR,Entry
2023-04-13T02:14:52Z,RT061806,Exit
2023-04-13T02:15:18Z,RT046205,Entry
2023-04-13T02:15:19Z,RT046203,Entry
2023-04-13T02:15:24Z,RT046201,Entry
2023-04-13T02:15:49Z,LBCTR,Entry
2023-04-13T02:18:24Z,LBCTR,Entry
2023-04-13T02:19:13Z,RT046205,Entry
2023-04-13T02:19:59Z,RT061801,Entry
2023-04-13T02:20:39Z,LBCTR,Entry
2023-04-13T02:23:02Z,RT046204,Exit
2023-04-13T02:23:52Z,RT029301,Entry
2023-04-13T02:24:00Z,RT061805,Entry
2023-04-13T02:25:30Z,RT029301,Entry
2023-04-13T02:26:31Z,RT046208,Exit
2023-04-13T02:26:51Z,RT061806,Exit
2023-04-13T02:27:59Z,LBCTR,Entry
2023-04-13T02:28:47Z,RT046201,Entry
2023-04-13T02:30:21Z,RT029306,Exit
2023-04-13T02:31:06Z,RT061801,Entry
2023-04-13T02:32:03Z,RT046206,Exit
2023-04-13T02:32:06Z,RT046208,Exit
2023-04-13T02:33:08Z,RT061801,Entry
2023-04-13T02:33:55Z,RT046205,Entry
2023-04-13T02:34:58Z,RT046201,Entry
2023-04-13T02:35:27Z,RT046203,Entry
2023-04-13T02:35:54Z,LBCTR,Entry
2023-04-13T02:35:59Z,RT061805,Entry
2023-04-13T02:36:18Z,RT061805,Entry
2023-04-13T02:36:19Z,RT046206,Exit
2023-04-13T02:37:21Z,LBCTR,Entry
2023-04-13T02:37:59Z,RT061801,Entry
2023-04-13T02:38:08Z,LBCTR,Exit
2023-04-13T02:40:03Z,RT029302,Exit
2023-04-13T02:40:39Z,LBCHN,Entry
2023-04-13T02:41:00Z,RT046201,Entry
2023-04-13T02:42:08Z,RT029301,Entry
2023-04-13T02:42:45Z,RT046205,Entry
2023-04-13T02:43:21Z,RT061805,Entry
2023-04-13T02:43:25Z,RT029305,Entry
2023-04-13T02:44:07Z,RT061802,Exit
2023-04-13T02:44:17Z,RT046205,Entry
2023-04-13T02:44:35Z,RT046203,Entry
2023-04-13T02:44:53Z,RT046201,Entry
2023-04-13T02:45:06Z,RT046205,Entry
2023-04-13T02:46:27Z,LBCHN,Exit
2023-04-13T02:48:40Z,LBCTR,Exit
2023-04-13T02:50:27Z,LBCTR,Exit
2023-04-13T02:51:00Z,RT029302,Exit
2023-04-13T02:51:42Z,RT061801,Entry
2023-04-13T02:51:43Z,RT046205,Entry
2023-04-13T02:52:05Z,RT046205,Entry
2023-04-13T02:52:28Z,LBCTR,Exit
2023-04-13T02:52:29Z,RT046203,Entry
2023-04-13T02:52:51Z,RT046205,Entry
2023-04-13T02:53:53Z,RT046205,Entry
2023-04-13T02:54:02Z,RT061806,Exit
2023-04-13T02:56:51Z,RT046206,Exit
2023-04-13T02:57:41Z,RT046205,Entry
2023-04-13T02:57:51Z,RT046203,Entry
2023-04-13T02:57:56Z,RT046205,Entry
2023-04-13T02:58:45Z,LBCHN,Exit
2023-04-13T02:58:57Z,RT061802,Exit
2023-04-13T02:59:49Z,RT061806,Exit
2023-04-13T03:00:00Z,LBCTR,Exit
2023-04-13T03:00:04Z,RT061806,Exit
2023-04-13T03:00:06Z,RT046201,Entry
2023-04-13T03:00:44Z,LBCHN,Entry
2023-04-13T03:01:12Z,RT046205,Entry
2023-04-13T03:01:14Z,LBCTR,Entry
2023-04-13T03:02:08Z,RT046204,Exit
2023-04-13T03:02:15Z,RT029305,Entry
2023-04-13T03:02:39Z,RT061801,Entry
2023-04-13T03:02:39Z,RT061805,Entry
2023-04-13T03:04:13Z,LBCTR,Exit
2023-04-13T03:04:44Z,RT046205,Entry
2023-04-13T03:05:36Z,RT061806,Exit
2023-04-13T03:05:40Z,RT061802,Exit
2023-04-13T03:05:53Z,RT046206,Exit
2023-04-13T03:06:05Z,RT046203,Entry
2023-04-13T03:06:41Z,LBCTR,Entry
2023-04-13T03:06:56Z,RT061802,Exit
2023-04-13T03:07:01Z,RT046207,Entry
2023-04-13T03:08:23Z,LBCHN,Entry
2023-04-13T03:09:08Z,RT046206,Exit
2023-04-13T03:10:25Z,RT061805,Entry
2023-04-13T03:10:40Z,RT046206,Exit
2023-04-13T03:10:50Z,LBCHN,Entry
2023-04-13T03:11:34Z,RT061806,Exit
2023-04-13T03:12:52Z,LBCTR,Entry
2023-04-13T03:13:22Z,RT046201,Entry
2023-04-13T03:13:37Z,RT061806,Exit
2023-04-13T03:13:52Z,LBCHN,Entry
2023-04-13T03:13:56Z,LBCTR,Entry
2023-04-13T03:14:17Z,RT061806,Exit
2023-04-13T03:15:32Z,RT061801,Entry
2023-04-13T03:16:47Z,RT061801,Entry
2023-04-13T03:16:51Z,RT046203,Entry
2023-04-13T03:17:29Z,RT061806,Exit
2023-04-13T03:17:47Z,RT046201,Entry
2023-04-13T03:18:05Z,LBCTR,Exit
2023-04-13T03:18:15Z,LBCTR,Exit
2023-04-13T03:18:28Z,LBCTR,Entry
2023-04-13T03:18:46Z,RT061801,Entry
2023-04-13T03:19:22Z,LBCTR,Exit
2023-04-13T03:19:26Z,LBCTR,Exit
2023-04-13T03:19:38Z,RT029305,Entry
2023-04-13T03:20:13Z,RT029302,Exit
2023-04-13T03:20:33Z,RT046205,Entry
2023-04-13T03:21:17Z,LBCTR,Entry
2023-04-13T03:22:58Z,RT046205,Entry
2023-04-13T03:23:21Z,RT046204,Exit
2023-04-13T03:24:51Z,LBCTR,Entry
2023-04-13T03:25:06Z,LBCHN,Entry
2023-04-13T03:25:33Z,RT061806,Exit
2023-04-13T03:27:43Z,RT061802,Exit
2023-04-13T03:28:55Z,RT046205,Entry
2023-04-13T03:30:08Z,LBCTR,Exit
2023-04-13T03:30:12Z,LBCTR,Entry
2023-04-13T03:30:23Z,LBCTR,Entry
2023-04-13T03:30:44Z,RT061805,Entry
2023-04-13T03:30:47Z,RT046205,Entry
2023-04-13T03:31:04Z,RT061805,Entry
2023-04-13T03:31:21Z,LBCTR,Exit
2023-04-13T03:33:03Z,RT061802,Exit
2023-04-13T03:33:19Z,LBCTR,Exit
2023-04-13T03:33:28Z,RT046201,Entry
2023-04-13T03:34:05Z,RT046205,Entry
2023-04-13T03:34:07Z,LBCHN,Entry
2023-04-13T03:35:19Z,RT061806,Exit
2023-04-13T03:35:24Z,LBCTR,Exit
2023-04-13T03:35:37Z,RT046205,Entry
2023-04-13T03:36:06Z,RT061801,Entry
2023-04-13T03:36:08Z,RT029306,Exit
2023-04-13T03:37:11Z,RT046204,Exit
2023-04-13T03:37:27Z,RT046205,Entry
2023-04-13T03:37:39Z,LBCTR,Exit
2023-04-13T03:37:50Z,RT046208,Exit
2023-04-13T03:37:52Z,LBCTR,Exit
2023-04-13T03:39:27Z,RT061805,Entry
2023-04-13T03:40:00Z,LBCHN,Entry
2023-04-13T03:40:15Z,LBCTR,Exit
2023-04-13T03:41:48Z,RT061801,Entry
2023-04-13T03:42:19Z,RT061802,Exit
2023-04-13T03:43:04Z,RT046201,Entry
2023-04-13T03:44:27Z,RT061805,Entry
2023-04-13T03:44:53Z,LBCHN,Entry
2023-04-13T03:44:58Z,RT046204,Exit
2023-04-13T03:44:59Z,RT046206,Exit
2023-04-13T03:45:17Z,RT061805,Entry
2023-04-13T03:45:36Z,LBCTR,Entry
2023-04-13T03:45:59Z,LBCHN,Exit
2023-04-13T03:46:44Z,RT046205,Entry
2023-04-13T03:47:06Z,RT061801,Entry
2023-04-13T03:47:10Z,RT061806,Exit
2023-04-13T03:47:19Z,RT029301,Entry
2023-04-13T03:47:26Z,RT061801,Entry
2023-04-13T03:48:00Z,RT061801,Entry
2023-04-13T03:48:14Z,RT046205,Entry
2023-04-13T03:48:18Z,LBCTR,Exit
2023-04-13T03:48:20Z,RT061806,Exit
2023-04-13T03:48:24Z,LBCTR,Exit
2023-04-13T03:48:34Z,RT061806,Exit
2023-04-13T03:48:34Z,RT046201,Entry
2023-04-13T03:48:40Z,RT061806,Exit
2023-04-13T03:48:42Z,RT046201,Entry
2023-04-13T03:48:56Z,RT061806,Exit
2023-04-13T03:48:56Z,RT046201,Entry
2023-04-13T03:49:15Z,RT029305,Entry
2023-04-13T03:50:15Z,LBCTR,Exit
2023-04-13T03:50:20Z,RT061805,Entry
2023-04-13T03:50:59Z,RT046205,Entry
2023-04-13T03:51:03Z,LBCHN,Exit
2023-04-13T03:51:19Z,RT046206,Exit
2023-04-13T03:51:20Z,RT029302,Exit
2023-04-13T03:51:24Z,LBCTR,Exit
2023-04-13T03:51:30Z,RT046201,Entry
2023-04-13T03:52:11Z,RT061801,Entry
2023-04-13T03:52:26Z,RT061806,Exit
2023-04-13T03:52:46Z,LBCTR,Entry
2023-04-13T03:53:04Z,RT061806,Exit
2023-04-13T03:53:54Z,RT061806,Exit
2023-04-13T03:54:36Z,RT061806,Exit
2023-04-13T03:54:47Z,RT061801,Entry
2023-04-13T03:55:55Z,RT061806,Exit
2023-04-13T03:55:59Z,RT061806,Exit
2023-04-13T03:56:24Z,RT046206,Exit
2023-04-13T03:56:29Z,RT061801,Entry
2023-04-13T03:56:32Z,LBCHN,Exit
2023-04-13T03:56:58Z,RT061806,Exit
2023-04-13T03:57:20Z,RT029302,Exit
2023-04-13T03:57:31Z,LBCTR,Exit
2023-04-13T03:57:35Z,RT061806,Exit
2023-04-13T03:57:36Z,RT029301,Entry
2023-04-13T03:57:36Z,LBCTR,Exit
